hospital_id,service_code,service_name,unit,category_name,payer_type,price,currency,effective_from,effective_to,notes,status
1,J146,Bấm sinh thiết u tai,Lần,TAI MŨI HỌNG,BHYT,273000,VND,2024-01-01,,,1
1,J148,Bẻ cuốn mũi,Lần,TAI MŨI HỌNG,TU_CHI_TRA,820000,VND,2024-01-01,,,1
1,J148,Bẻ cuốn mũi,Lần,TAI MŨI HỌNG,BHYT,165500,VND,2024-01-01,,,1
1,J151,Phẫu thuật cắt thanh quản bán phần,Lần,TAI MŨI HỌNG,TU_CHI_TRA,16300000,VND,2024-01-01,,,1
1,J151,Phẫu thuật cắt thanh quản bán phần,Lần,TAI MŨI HỌNG,BHYT,5352100,VND,2024-01-01,,,1
1,J152,Phẫu thuật cắt Amidan gây mê,Lần,TAI MŨI HỌNG,TU_CHI_TRA,8500000,VND,2024-01-01,,,1
1,J152,Phẫu thuật cắt Amidan gây mê,Lần,TAI MŨI HỌNG,BHYT,1217100,VND,2024-01-01,,,1
1,J154,Cắt cuốn dưới mũi (gây mê),Lần,TAI MŨI HỌNG,TU_CHI_TRA,8500000,VND,2024-01-01,,,1
1,J156,Phẫu thuật dính thanh quản,Lần,TAI MŨI HỌNG,TU_CHI_TRA,16200000,VND,2024-01-01,,,1
1,J158,Phẫu thuật lấy đường rò luân nhĩ (1 bên) (gây tê),Lần,TAI MŨI HỌNG,TU_CHI_TRA,5500000,VND,2024-01-01,,,1
1,J158,Phẫu thuật lấy đường rò luân nhĩ (1 bên) (gây tê),Lần,TAI MŨI HỌNG,BHYT,580400,VND,2024-01-01,,,1
1,J159,Phẫu thuật cắt mỏm trâm theo đường miệng,Lần,TAI MŨI HỌNG,TU_CHI_TRA,8200000,VND,2024-01-01,,,1
1,J159,Phẫu thuật cắt mỏm trâm theo đường miệng,Lần,TAI MŨI HỌNG,BHYT,4003900,VND,2024-01-01,,,1
1,J160,Phẫu thuật cắt u nang răng sinh/u nang sàn mũi,Lần,TAI MŨI HỌNG,TU_CHI_TRA,8200000,VND,2024-01-01,,,1
1,J160,Phẫu thuật cắt u nang răng sinh/u nang sàn mũi,Lần,TAI MŨI HỌNG,BHYT,1646800,VND,2024-01-01,,,1
1,J161,Phẫu thuật cắt thanh quản toàn phần,Lần,TAI MŨI HỌNG,TU_CHI_TRA,16300000,VND,2024-01-01,,,1
1,J161,Phẫu thuật cắt thanh quản toàn phần,Lần,TAI MŨI HỌNG,BHYT,5352100,VND,2024-01-01,,,1
1,J162,Cắt toàn bộ thanh quản và một phần họng có vét hạch hệ thống,Lần,TAI MŨI HỌNG,TU_CHI_TRA,27200000,VND,2024-01-01,,,1
1,J162,Cắt toàn bộ thanh quản và một phần họng có vét hạch hệ thống,Lần,TAI MŨI HỌNG,BHYT,5352100,VND,2024-01-01,,,1
1,J163,Phẫu thuật cắt tuyến mang tai có hoặc không bảo tồn dây VII,Lần,TAI MŨI HỌNG,TU_CHI_TRA,15600000,VND,2024-01-01,,,1
1,J163,Phẫu thuật cắt tuyến mang tai có hoặc không bảo tồn dây VII,Lần,TAI MŨI HỌNG,BHYT,4944000,VND,2024-01-01,,,1
1,J164,Phẫu thuật cắt u lành tính tuyến dưới hàm,Lần,TAI MŨI HỌNG,TU_CHI_TRA,12300000,VND,2024-01-01,,,1
1,J164,Phẫu thuật cắt u lành tính tuyến dưới hàm,Lần,TAI MŨI HỌNG,BHYT,3397900,VND,2024-01-01,,,1
1,J168,Cắt u thành bên họng,Lần,TAI MŨI HỌNG,TU_CHI_TRA,15000000,VND,2024-01-01,,,1
1,J169,Cắt u thành sau họng,Lần,TAI MŨI HỌNG,TU_CHI_TRA,15200000,VND,2024-01-01,,,1
1,J174,Chích mũi họng,Lần,TAI MŨI HỌNG,TU_CHI_TRA,120000,VND,2024-01-01,,,1
1,J175,Chích nhọt ống tai ngoài,Lần,TAI MŨI HỌNG,TU_CHI_TRA,200000,VND,2024-01-01,,,1
1,J175,Chích nhọt ống tai ngoài,Lần,TAI MŨI HỌNG,BHYT,200000,VND,2024-01-01,,,1
1,J178,"Phẫu thuật tạo hình sống mũi, cánh mũi",Lần,TAI MŨI HỌNG,TU_CHI_TRA,14300000,VND,2024-01-01,,,1
1,J178,"Phẫu thuật tạo hình sống mũi, cánh mũi",Lần,TAI MŨI HỌNG,BHYT,2804100,VND,2024-01-01,,,1
1,J179,Phẫu thuật chỉnh hình màn hầu,Lần,TAI MŨI HỌNG,TU_CHI_TRA,14400000,VND,2024-01-01,,,1
1,J179,Phẫu thuật chỉnh hình màn hầu,Lần,TAI MŨI HỌNG,BHYT,4535700,VND,2024-01-01,,,1
1,J181,Phẫu thuật chỉnh hình vách ngăn,Lần,TAI MŨI HỌNG,TU_CHI_TRA,8500000,VND,2024-01-01,,,1
1,J181,Phẫu thuật chỉnh hình vách ngăn,Lần,TAI MŨI HỌNG,BHYT,3526900,VND,2024-01-01,,,1
1,J182,Phẫu thuật chỉnh hình vách ngăn + cắt xương cuống dưới,Lần,TAI MŨI HỌNG,TU_CHI_TRA,8600000,VND,2024-01-01,,,1
1,J182,Phẫu thuật chỉnh hình vách ngăn + cắt xương cuống dưới,Lần,TAI MŨI HỌNG,BHYT,3526900,VND,2024-01-01,,,1
1,J183,Phẫu thuật chỉnh hình xương con nội soi,Lần,TAI MŨI HỌNG,TU_CHI_TRA,21800000,VND,2024-01-01,,,1
1,J184,Chỉnh hình xương mặt,Lần,TAI MŨI HỌNG,TU_CHI_TRA,15200000,VND,2024-01-01,,,1
1,J185,Chọc hút dịch vành tai,Lần,TAI MŨI HỌNG,TU_CHI_TRA,180000,VND,2024-01-01,,,1
1,J185,Chọc hút dịch vành tai,Lần,TAI MŨI HỌNG,BHYT,64300,VND,2024-01-01,,,1
1,J186,Chọc rửa xoang hàm,Lần,TAI MŨI HỌNG,TU_CHI_TRA,420000,VND,2024-01-01,,,1
1,J186,Chọc rửa xoang hàm,Lần,TAI MŨI HỌNG,BHYT,310500,VND,2024-01-01,,,1
1,J193,Đặt Spongel,Lần,TAI MŨI HỌNG,TU_CHI_TRA,570000,VND,2024-01-01,,,1
1,J193,Đặt Spongel,Lần,TAI MŨI HỌNG,BHYT,139000,VND,2024-01-01,,,1
1,J320.,Hút xoang dưới áp lực (Phương pháp Proetz ),Lần,TAI MŨI HỌNG,TU_CHI_TRA,70000,VND,2024-01-01,,,1
1,J195,Đặt ống thông khí hòm tai [gây tê],Lần,TAI MŨI HỌNG,TU_CHI_TRA,13800000,VND,2024-01-01,,,1
1,J195,Đặt ống thông khí hòm tai [gây tê],Lần,TAI MŨI HỌNG,BHYT,2976800,VND,2024-01-01,,,1
1,J196,Phẫu thuật nội soi cầm máu mũi,Lần,TAI MŨI HỌNG,TU_CHI_TRA,9500000,VND,2024-01-01,,,1
1,J196,Phẫu thuật nội soi cầm máu mũi,Lần,TAI MŨI HỌNG,BHYT,2981800,VND,2024-01-01,,,1
1,J197,Nội soi đốt điện cuốn mũi dưới,Lần,TAI MŨI HỌNG,TU_CHI_TRA,600000,VND,2024-01-01,,,1
1,J197,Nội soi đốt điện cuốn mũi dưới,Lần,TAI MŨI HỌNG,BHYT,489900,VND,2024-01-01,,,1
1,J198,Phẫu thuật nội soi thắt/ đốt động mạch bướm khẩu cái [gây tê],Lần,TAI MŨI HỌNG,TU_CHI_TRA,8600000,VND,2024-01-01,,,1
1,J198,Phẫu thuật nội soi thắt/ đốt động mạch bướm khẩu cái [gây tê],Lần,TAI MŨI HỌNG,BHYT,2033900,VND,2024-01-01,,,1
1,J199,Đốt họng hạt bằng nhiệt,Lần,TAI MŨI HỌNG,TU_CHI_TRA,400000,VND,2024-01-01,,,1
1,J199,Đốt họng hạt bằng nhiệt,Lần,TAI MŨI HỌNG,BHYT,89400,VND,2024-01-01,,,1
1,J200,Ghép thanh khí quản đặt stent,Lần,TAI MŨI HỌNG,TU_CHI_TRA,28100000,VND,2024-01-01,,,1
1,J200,Ghép thanh khí quản đặt stent,Lần,TAI MŨI HỌNG,BHYT,6282500,VND,2024-01-01,,,1
1,J202,Khâu lỗ thủng bịt vách ngăn mũi,Lần,TAI MŨI HỌNG,TU_CHI_TRA,14900000,VND,2024-01-01,,,1
1,J203,Phẫu thuật khâu lưỡi gà,Lần,TAI MŨI HỌNG,TU_CHI_TRA,14400000,VND,2024-01-01,,,1
1,J205,Phẫu thuật tiệt căn xương chũm,Lần,TAI MŨI HỌNG,TU_CHI_TRA,15500000,VND,2024-01-01,,,1
1,J205,Phẫu thuật tiệt căn xương chũm,Lần,TAI MŨI HỌNG,BHYT,5537100,VND,2024-01-01,,,1
1,J206,Lấy dị vật họng miệng,Lần,TAI MŨI HỌNG,TU_CHI_TRA,130000,VND,2024-01-01,,,1
1,J206,Lấy dị vật họng miệng,Lần,TAI MŨI HỌNG,BHYT,43100,VND,2024-01-01,,,1
1,J209,Lấy dị vật trong mũi có gây mê,Lần,TAI MŨI HỌNG,TU_CHI_TRA,5600000,VND,2024-01-01,,,1
1,J209,Lấy dị vật trong mũi có gây mê,Lần,TAI MŨI HỌNG,BHYT,705500,VND,2024-01-01,,,1
1,J210,Lấy dị vật trong mũi không gây mê,Lần,TAI MŨI HỌNG,TU_CHI_TRA,410000,VND,2024-01-01,,,1
1,J210,Lấy dị vật trong mũi không gây mê,Lần,TAI MŨI HỌNG,BHYT,213900,VND,2024-01-01,,,1
1,J211,Lấy dị vật tai (gây mê/ gây tê),Lần,TAI MŨI HỌNG,TU_CHI_TRA,300000,VND,2024-01-01,,,1
1,J211,Lấy dị vật tai (gây mê/ gây tê),Lần,TAI MŨI HỌNG,BHYT,70300,VND,2024-01-01,,,1
1,J212,Phẫu thuật lấy đường rò luân nhĩ (2 bên) (gây tê),Lần,TAI MŨI HỌNG,TU_CHI_TRA,5500000,VND,2024-01-01,,,1
1,J212,Phẫu thuật lấy đường rò luân nhĩ (2 bên) (gây tê),Lần,TAI MŨI HỌNG,BHYT,580400,VND,2024-01-01,,,1
1,J214,Lấy nút biểu bì ống tai ngoài,Lần,TAI MŨI HỌNG,TU_CHI_TRA,95000,VND,2024-01-01,,,1
1,J214,Lấy nút biểu bì ống tai ngoài,Lần,TAI MŨI HỌNG,BHYT,70300,VND,2024-01-01,,,1
1,J215,Phẫu thuật lấy u mũi,Lần,TAI MŨI HỌNG,TU_CHI_TRA,10200000,VND,2024-01-01,,,1
1,J216,Phẫu thuật khâu vết rách đơn giản vành tai (1 bên),Lần,TAI MŨI HỌNG,TU_CHI_TRA,6300000,VND,2024-01-01,,,1
1,J217,Phẫu thuật khâu vết rách đơn giản vành tai (2 bên),Lần,TAI MŨI HỌNG,TU_CHI_TRA,6600000,VND,2024-01-01,,,1
1,J218,Phẫu thuật mở khí quản (Gây tê/ gây mê),Lần,TAI MŨI HỌNG,TU_CHI_TRA,5700000,VND,2024-01-01,,,1
1,J218,Phẫu thuật mở khí quản (Gây tê/ gây mê),Lần,TAI MŨI HỌNG,BHYT,759800,VND,2024-01-01,,,1
1,J219,Mở sào bào - thượng nhĩ,Lần,TAI MŨI HỌNG,TU_CHI_TRA,10400000,VND,2024-01-01,,,1
1,J219,Mở sào bào - thượng nhĩ,Lần,TAI MŨI HỌNG,BHYT,4058900,VND,2024-01-01,,,1
1,J220,Phẫu thuật lấy sỏi ống Wharton tuyến dưới hàm,Lần,TAI MŨI HỌNG,TU_CHI_TRA,14600000,VND,2024-01-01,,,1
1,J220,Phẫu thuật lấy sỏi ống Wharton tuyến dưới hàm,Lần,TAI MŨI HỌNG,BHYT,1051700,VND,2024-01-01,,,1
1,J222,Nắn sống mũi sau chấn thương,Lần,TAI MŨI HỌNG,TU_CHI_TRA,5500000,VND,2024-01-01,,,1
1,J222,Nắn sống mũi sau chấn thương,Lần,TAI MŨI HỌNG,BHYT,2804100,VND,2024-01-01,,,1
1,J224,Phẫu thuật nạo VA gây mê nội khí quản,Lần,TAI MŨI HỌNG,TU_CHI_TRA,8500000,VND,2024-01-01,,,1
1,J224,Phẫu thuật nạo VA gây mê nội khí quản,Lần,TAI MŨI HỌNG,BHYT,1658900,VND,2024-01-01,,,1
1,J226,Nạo VA,Lần,TAI MŨI HỌNG,TU_CHI_TRA,5200000,VND,2024-01-01,,,1
1,J239,Cắt bỏ ung thư Amydan và nạo vét hạch cổ,Lần,TAI MŨI HỌNG,TU_CHI_TRA,16400000,VND,2024-01-01,,,1
1,J239,Cắt bỏ ung thư Amydan và nạo vét hạch cổ,Lần,TAI MŨI HỌNG,BHYT,5980000,VND,2024-01-01,,,1
1,J242,Phẫu thuật đặt Diabolo,Lần,TAI MŨI HỌNG,TU_CHI_TRA,12700000,VND,2024-01-01,,,1
1,J242,Phẫu thuật đặt Diabolo,Lần,TAI MŨI HỌNG,BHYT,3209900,VND,2024-01-01,,,1
1,J245,Phẫu thuật nội soi cắt u mũi xoang,Lần,TAI MŨI HỌNG,TU_CHI_TRA,17500000,VND,2024-01-01,,,1
1,J245,Phẫu thuật nội soi cắt u mũi xoang,Lần,TAI MŨI HỌNG,BHYT,9611800,VND,2024-01-01,,,1
1,J246,Phẫu thuật nội soi cắt u xơ mạch vòm mũi họng,Lần,TAI MŨI HỌNG,TU_CHI_TRA,32900000,VND,2024-01-01,,,1
1,J246,Phẫu thuật nội soi cắt u xơ mạch vòm mũi họng,Lần,TAI MŨI HỌNG,BHYT,9151800,VND,2024-01-01,,,1
1,J247,Phẫu thuật nội soi cắt u nhú đảo ngược vùng mũi xoang,Lần,TAI MŨI HỌNG,TU_CHI_TRA,17900000,VND,2024-01-01,,,1
1,J247,Phẫu thuật nội soi cắt u nhú đảo ngược vùng mũi xoang,Lần,TAI MŨI HỌNG,BHYT,6463600,VND,2024-01-01,,,1
1,J248,Phẫu thuật nội soi mở khe giữa,Lần,TAI MŨI HỌNG,TU_CHI_TRA,11400000,VND,2024-01-01,,,1
1,J248,Phẫu thuật nội soi mở khe giữa,Lần,TAI MŨI HỌNG,BHYT,3180600,VND,2024-01-01,,,1
1,J257,"Phẫu thuật nội soi mở khe giữa, nạo sàng, ngách trán",Lần,TAI MŨI HỌNG,TU_CHI_TRA,11400000,VND,2024-01-01,,,1
1,J257,"Phẫu thuật nội soi mở khe giữa, nạo sàng, ngách trán",Lần,TAI MŨI HỌNG,BHYT,4211900,VND,2024-01-01,,,1
1,J258,"Phẫu thuật nội soi mở khe giữa, nạo sàng, ngách trán, chỉnh hình vách ngăn",Lần,TAI MŨI HỌNG,TU_CHI_TRA,11300000,VND,2024-01-01,,,1
1,J258,"Phẫu thuật nội soi mở khe giữa, nạo sàng, ngách trán, chỉnh hình vách ngăn",Lần,TAI MŨI HỌNG,BHYT,3526900,VND,2024-01-01,,,1
1,J259,"Phẫu thuật nội soi mở khe giữa, nạo sàng, ngách trán, xoang bướm",Lần,TAI MŨI HỌNG,TU_CHI_TRA,12000000,VND,2024-01-01,,,1
1,J259,"Phẫu thuật nội soi mở khe giữa, nạo sàng, ngách trán, xoang bướm",Lần,TAI MŨI HỌNG,BHYT,4211900,VND,2024-01-01,,,1
1,J260,"Phẫu thuật nội soi mở khe giữa, nạo sàng, xoang bướm",Lần,TAI MŨI HỌNG,TU_CHI_TRA,11400000,VND,2024-01-01,,,1
1,J260,"Phẫu thuật nội soi mở khe giữa, nạo sàng, xoang bướm",Lần,TAI MŨI HỌNG,BHYT,4211900,VND,2024-01-01,,,1
1,J265,"Phẫu thuật nội soi mở khe giữa, nạo sàng, xoang bướm, ngách trán, chỉnh hình cuốn giữa",Lần,TAI MŨI HỌNG,TU_CHI_TRA,12000000,VND,2024-01-01,,,1
1,J265,"Phẫu thuật nội soi mở khe giữa, nạo sàng, xoang bướm, ngách trán, chỉnh hình cuốn giữa",Lần,TAI MŨI HỌNG,BHYT,4211900,VND,2024-01-01,,,1
1,J266,Phẫu thuật nội soi mở xoang bướm,Lần,TAI MŨI HỌNG,TU_CHI_TRA,11400000,VND,2024-01-01,,,1
1,J266,Phẫu thuật nội soi mở xoang bướm,Lần,TAI MŨI HỌNG,BHYT,4211900,VND,2024-01-01,,,1
1,J267,Mổ dò khe mang các loại,Lần,TAI MŨI HỌNG,TU_CHI_TRA,15200000,VND,2024-01-01,,,1
1,J268,Phẫu thuật tái tạo hệ thống truyền âm,Lần,TAI MŨI HỌNG,TU_CHI_TRA,16700000,VND,2024-01-01,,,1
1,J271,Phẫu thuật tai xương chũm trong viêm màng não,Lần,TAI MŨI HỌNG,TU_CHI_TRA,15500000,VND,2024-01-01,,,1
1,J271,Phẫu thuật tai xương chũm trong viêm màng não,Lần,TAI MŨI HỌNG,BHYT,5537100,VND,2024-01-01,,,1
1,J272,Phẫu thuật tai xương chũm trong viêm tắc tĩnh mạch bên,Lần,TAI MŨI HỌNG,TU_CHI_TRA,15500000,VND,2024-01-01,,,1
1,J272,Phẫu thuật tai xương chũm trong viêm tắc tĩnh mạch bên,Lần,TAI MŨI HỌNG,BHYT,5537100,VND,2024-01-01,,,1
1,J273,Phẫu thuật treo sụn phễu,Lần,TAI MŨI HỌNG,TU_CHI_TRA,15200000,VND,2024-01-01,,,1
1,J273,Phẫu thuật treo sụn phễu,Lần,TAI MŨI HỌNG,BHYT,2333000,VND,2024-01-01,,,1
1,J277,Vét hạch cổ bảo tồn,Lần,TAI MŨI HỌNG,TU_CHI_TRA,15000000,VND,2024-01-01,,,1
1,J277,Vét hạch cổ bảo tồn,Lần,TAI MŨI HỌNG,BHYT,2140700,VND,2024-01-01,,,1
1,J278,Nạo vét hạch cổ chọn lọc,Lần,TAI MŨI HỌNG,TU_CHI_TRA,15000000,VND,2024-01-01,,,1
1,J278,Nạo vét hạch cổ chọn lọc,Lần,TAI MŨI HỌNG,BHYT,2140700,VND,2024-01-01,,,1
1,J280,Chích rạch áp xe nhỏ (TMH),Lần,TAI MŨI HỌNG,TU_CHI_TRA,5400000,VND,2024-01-01,,,1
1,J280,Chích rạch áp xe nhỏ (TMH),Lần,TAI MŨI HỌNG,BHYT,218500,VND,2024-01-01,,,1
1,J281,Nội soi mũi hoặc vòm hoặc họng có sinh thiết,Lần,TAI MŨI HỌNG,TU_CHI_TRA,524000,VND,2024-01-01,,,1
1,J281,Nội soi mũi hoặc vòm hoặc họng có sinh thiết,Lần,TAI MŨI HỌNG,BHYT,524000,VND,2024-01-01,,,1
1,J282,Lấy dị vật hạ họng,Lần,TAI MŨI HỌNG,TU_CHI_TRA,460000,VND,2024-01-01,,,1
1,J282,Lấy dị vật hạ họng,Lần,TAI MŨI HỌNG,BHYT,43100,VND,2024-01-01,,,1
1,J283,"Phẫu thuật nội soi cắt u lành tính thanh quản (papiloma, kén hơi thanh quản,…) (gây tê/gây mê)",Lần,TAI MŨI HỌNG,TU_CHI_TRA,17000000,VND,2024-01-01,,,1
1,J283,"Phẫu thuật nội soi cắt u lành tính thanh quản (papiloma, kén hơi thanh quản,…) (gây tê/gây mê)",Lần,TAI MŨI HỌNG,BHYT,4535700,VND,2024-01-01,,,1
1,J284,Nội soi thanh quản treo cắt hạt xơ,Lần,TAI MŨI HỌNG,TU_CHI_TRA,6500000,VND,2024-01-01,,,1
1,J284,Nội soi thanh quản treo cắt hạt xơ,Lần,TAI MŨI HỌNG,BHYT,321400,VND,2024-01-01,,,1
1,J286,Phẫu thuật chỉnh hình sống mũi sau chấn thương,Lần,TAI MŨI HỌNG,TU_CHI_TRA,14800000,VND,2024-01-01,,,1
1,J286,Phẫu thuật chỉnh hình sống mũi sau chấn thương,Lần,TAI MŨI HỌNG,BHYT,2804100,VND,2024-01-01,,,1
1,J287,Tạo hình ống tai ngoài phần xương,Lần,TAI MŨI HỌNG,TU_CHI_TRA,15600000,VND,2024-01-01,,,1
1,J289,Phẫu thuật tạo hình tháp mũi bằng vạt có cuống mạch nuôi,Lần,TAI MŨI HỌNG,TU_CHI_TRA,15800000,VND,2024-01-01,,,1
1,J289,Phẫu thuật tạo hình tháp mũi bằng vạt có cuống mạch nuôi,Lần,TAI MŨI HỌNG,BHYT,3720600,VND,2024-01-01,,,1
1,J298,Chăm sóc mũi,Lần,TAI MŨI HỌNG,TU_CHI_TRA,135000,VND,2024-01-01,,,1
1,J299,Chăm sóc tai,Lần,TAI MŨI HỌNG,TU_CHI_TRA,110000,VND,2024-01-01,,,1
1,J303,Thay meche áp xe quanh Amidan,Lần,TAI MŨI HỌNG,TU_CHI_TRA,90000,VND,2024-01-01,,,1
1,J304,Lấy ống thông khí màng nhĩ,Lần,TAI MŨI HỌNG,TU_CHI_TRA,200000,VND,2024-01-01,,,1
1,J304,Lấy ống thông khí màng nhĩ,Lần,TAI MŨI HỌNG,BHYT,0,VND,2024-01-01,,,1
1,J309,"Rút meche, rút merocel hốc mũi",Lần,TAI MŨI HỌNG,TU_CHI_TRA,120000,VND,2024-01-01,,,1
1,J310,Cắt ung thư amidan/thanh quản và nạo vét hạch cổ,Lần,TAI MŨI HỌNG,TU_CHI_TRA,18300000,VND,2024-01-01,,,1
1,J310,Cắt ung thư amidan/thanh quản và nạo vét hạch cổ,Lần,TAI MŨI HỌNG,BHYT,5980000,VND,2024-01-01,,,1
1,J311,Phẫu thuật nội soi nạo sàng trước / sau,Lần,TAI MŨI HỌNG,TU_CHI_TRA,14300000,VND,2024-01-01,,,1
1,J311,Phẫu thuật nội soi nạo sàng trước / sau,Lần,TAI MŨI HỌNG,BHYT,9076600,VND,2024-01-01,,,1
1,J315,Phẫu thuật nội soi mũi xoang cắt u xoang bướm,Lần,TAI MŨI HỌNG,TU_CHI_TRA,33500000,VND,2024-01-01,,,1
1,J315,Phẫu thuật nội soi mũi xoang cắt u xoang bướm,Lần,TAI MŨI HỌNG,BHYT,9611800,VND,2024-01-01,,,1
1,J316,Phẫu thuật nội soi mũi xoang giảm áp dây thần kinh thị giác,Lần,TAI MŨI HỌNG,TU_CHI_TRA,22600000,VND,2024-01-01,,,1
1,J317,Phẫu thuật nội soi mũi xoang dẫn lưu u nhầy,Lần,TAI MŨI HỌNG,TU_CHI_TRA,11200000,VND,2024-01-01,,,1
1,J317,Phẫu thuật nội soi mũi xoang dẫn lưu u nhầy,Lần,TAI MŨI HỌNG,BHYT,5244100,VND,2024-01-01,,,1
1,J318,Phẫu thuật nội soi cầm máu sau phẫu thuật nội soi mũi xoang,Lần,TAI MŨI HỌNG,TU_CHI_TRA,9100000,VND,2024-01-01,,,1
1,J318,Phẫu thuật nội soi cầm máu sau phẫu thuật nội soi mũi xoang,Lần,TAI MŨI HỌNG,BHYT,1658900,VND,2024-01-01,,,1
1,J319,Đốt cầm máu amidan,Lần,TAI MŨI HỌNG,TU_CHI_TRA,5100000,VND,2024-01-01,,,1
1,J319,Đốt cầm máu amidan,Lần,TAI MŨI HỌNG,BHYT,139000,VND,2024-01-01,,,1
1,J327,Phẫu thuật Cắt u nang cạnh cổ,Lần,TAI MŨI HỌNG,TU_CHI_TRA,7800000,VND,2024-01-01,,,1
1,J328,Sinh thiết lưỡi,Lần,TAI MŨI HỌNG,TU_CHI_TRA,3500000,VND,2024-01-01,,,1
1,J328,Sinh thiết lưỡi,Lần,TAI MŨI HỌNG,BHYT,138500,VND,2024-01-01,,,1
1,J329,"Phẫu thuật nội soi mở khe giữa, nạo sàng",Lần,TAI MŨI HỌNG,TU_CHI_TRA,11400000,VND,2024-01-01,,,1
1,J329,"Phẫu thuật nội soi mở khe giữa, nạo sàng",Lần,TAI MŨI HỌNG,BHYT,3180600,VND,2024-01-01,,,1
1,J330,Phẫu thuật vi phẫu sử dụng laser cắt dây thanh,Lần,TAI MŨI HỌNG,TU_CHI_TRA,11300000,VND,2024-01-01,,,1
1,J330,Phẫu thuật vi phẫu sử dụng laser cắt dây thanh,Lần,TAI MŨI HỌNG,BHYT,4936000,VND,2024-01-01,,,1
1,J331,Phẫu thuật khâu vết rách đơn giản vành tai (2 bên) (tiểu phẫu),Lần,TAI MŨI HỌNG,TU_CHI_TRA,820000,VND,2024-01-01,,,1
1,J332,Sinh thiết lưỡi (tiểu phẫu),Lần,TAI MŨI HỌNG,TU_CHI_TRA,740000,VND,2024-01-01,,,1
1,J332,Sinh thiết lưỡi (tiểu phẫu),Lần,TAI MŨI HỌNG,BHYT,138500,VND,2024-01-01,,,1
1,J333,Cấy điện cực ốc tai (Cấy ốc tai điện tử),Lần,TAI MŨI HỌNG,TU_CHI_TRA,16100000,VND,2024-01-01,,,1
1,J333,Cấy điện cực ốc tai (Cấy ốc tai điện tử),Lần,TAI MŨI HỌNG,BHYT,5530000,VND,2024-01-01,,,1
1,J334,Tiêm Botulinum toxine vào điểm vận động để điều trị loạn trương lực cơ khu trú (cơ thanh quản),Lần,TAI MŨI HỌNG,TU_CHI_TRA,1500000,VND,2024-01-01,,,1
1,J335,Làm thuốc tai (Tiêm Corticoid xuyên nhĩ),Lần,TAI MŨI HỌNG,TU_CHI_TRA,500000,VND,2024-01-01,,,1
1,J335,Làm thuốc tai (Tiêm Corticoid xuyên nhĩ),Lần,TAI MŨI HỌNG,BHYT,22000,VND,2024-01-01,,,1
1,T011,Phẫu thuật chỉnh hình mũi gồ,Lần,TAI MŨI HỌNG,TU_CHI_TRA,11500000,VND,2024-01-01,,,1
1,T110,Phẫu thuật hút mỡ và bơm mỡ tự thân thẩm mỹ (Gây mê),Lần,TAI MŨI HỌNG,TU_CHI_TRA,18160000,VND,2024-01-01,,,1
1,T117,Phẫu thuật thẩm mỹ căng da mặt,Lần,TAI MŨI HỌNG,TU_CHI_TRA,16590000,VND,2024-01-01,,,1
1,T118,Phẫu thuật căng da mặt toàn phần (Thẩm mỹ),Lần,TAI MŨI HỌNG,TU_CHI_TRA,43300000,VND,2024-01-01,,,1
1,T119,Phẫu thuật căng da trán (Gây tê) (Thẩm mỹ),Lần,TAI MŨI HỌNG,TU_CHI_TRA,16890000,VND,2024-01-01,,,1
1,T127,"Phẫu thuật vết thương bàn tay, cắt lọc đơn thuần [gây tê]",Lần,TAI MŨI HỌNG,TU_CHI_TRA,8800000,VND,2024-01-01,,,1
1,T127,"Phẫu thuật vết thương bàn tay, cắt lọc đơn thuần [gây tê]",Lần,TAI MŨI HỌNG,BHYT,2149000,VND,2024-01-01,,,1
1,T199,"Phẫu thuật tháo bỏ silicone cũ, nạo silicon lỏng",Lần,TAI MŨI HỌNG,TU_CHI_TRA,14800000,VND,2024-01-01,,,1
1,T201,"Nạo u mềm lây - Cắt bỏ những u nhỏ, cyst, sẹo của da, tổ chức dưới da",Lần,TAI MŨI HỌNG,TU_CHI_TRA,5600000,VND,2024-01-01,,,1
1,T205,Phẫu thuật Cắt bao túi ngực co rút 1 bên (Thẩm mỹ),Lần,TAI MŨI HỌNG,TU_CHI_TRA,15910000,VND,2024-01-01,,,1
1,T206,Phẫu thuật Cắt bớt quầng vú (Gây tê) (Thẩm mỹ),Lần,TAI MŨI HỌNG,TU_CHI_TRA,13160000,VND,2024-01-01,,,1
1,T207,Phẫu thuật thẩm mỹ thu nhỏ cánh mũi,Lần,TAI MŨI HỌNG,TU_CHI_TRA,11390000,VND,2024-01-01,,,1
1,T234,"Phẫu thuật phục hồi, tái tạo dây thần kinh VII (đoạn ngoài sọ)",Lần,TAI MŨI HỌNG,TU_CHI_TRA,16600000,VND,2024-01-01,,,1
1,T234,"Phẫu thuật phục hồi, tái tạo dây thần kinh VII (đoạn ngoài sọ)",Lần,TAI MŨI HỌNG,BHYT,8512000,VND,2024-01-01,,,1
1,T235,Phẫu thuật tạo hình mặt do liệt dây VII,Lần,TAI MŨI HỌNG,TU_CHI_TRA,20700000,VND,2024-01-01,,,1
1,T235,Phẫu thuật tạo hình mặt do liệt dây VII,Lần,TAI MŨI HỌNG,BHYT,8512000,VND,2024-01-01,,,1
